image,mos,reference,noise
funiegan/641.bmp,54.70825554,641,2
fusion18/641.bmp,55.43046183,641,3
dive/641.bmp,44.37826197,641,4
fusion12/641.bmp,58.33004294,641,5
raw/641.bmp,44.28205161,641,6
HP/641.bmp,51.63505708,641,7
IBLA/641.bmp,50.00119431,641,8
twostep/641.bmp,57.27375716,641,9
ACPAB/641.bmp,50.63010069,641,10
waternet/642.bmp,55.59331043,642,1
funiegan/642.bmp,63.09240229,642,2
fusion18/642.bmp,57.25247759,642,3
dive/642.bmp,53.38605677,642,4
fusion12/642.bmp,57.08459493,642,5
raw/642.bmp,58.90037431,642,6
HP/642.bmp,39.70858119,642,7
IBLA/642.bmp,26.36132049,642,8
twostep/642.bmp,39.53182029,642,9
ACPAB/642.bmp,45.51769612,642,10
waternet/643.bmp,61.65436035,643,1
funiegan/643.bmp,46.06707748,643,2
fusion18/643.bmp,54.01022884,643,3
dive/643.bmp,53.24869635,643,4
fusion12/643.bmp,55.3286977,643,5
raw/643.bmp,39.15221587,643,6
HP/643.bmp,29.11599656,643,7
IBLA/643.bmp,45.08451369,643,8
twostep/643.bmp,49.79388242,643,9
ACPAB/643.bmp,49.1738341,643,10
waternet/644.bmp,48.53490307,644,1
funiegan/644.bmp,46.67433928,644,2
fusion18/644.bmp,51.01304042,644,3
dive/644.bmp,51.827705,644,4
fusion12/644.bmp,32.98495951,644,5
raw/644.bmp,45.29051224,644,6
HP/644.bmp,26.36251885,644,7
IBLA/644.bmp,44.69389492,644,8
twostep/644.bmp,52.46413738,644,9
ACPAB/644.bmp,23.72134381,644,10
waternet/645.bmp,62.26320831,645,1
funiegan/645.bmp,58.07239783,645,2
fusion18/645.bmp,69.48474811,645,3
dive/645.bmp,65.00353441,645,4
fusion12/645.bmp,50.81036498,645,5
raw/645.bmp,45.97830883,645,6
HP/645.bmp,39.40971674,645,7
IBLA/645.bmp,56.04953675,645,8
twostep/645.bmp,46.41533018,645,9
ACPAB/645.bmp,62.39323252,645,10
waternet/646.bmp,51.36549123,646,1
funiegan/646.bmp,62.40975725,646,2
fusion18/646.bmp,60.01754486,646,3
dive/646.bmp,52.02534038,646,4
fusion12/646.bmp,52.07439635,646,5
raw/646.bmp,55.36391736,646,6
HP/646.bmp,25.64451141,646,7
IBLA/646.bmp,42.4440821,646,8
twostep/646.bmp,36.14033867,646,9
ACPAB/646.bmp,56.92966418,646,10
waternet/647.bmp,43.56863269,647,1
funiegan/647.bmp,48.36335895,647,2
fusion18/647.bmp,55.12462116,647,3
dive/647.bmp,57.7806402,647,4
fusion12/647.bmp,49.50821097,647,5
raw/647.bmp,45.55210315,647,6
HP/647.bmp,20.50288932,647,7
IBLA/647.bmp,33.7375542,647,8
twostep/647.bmp,49.05407774,647,9
ACPAB/647.bmp,50.58256549,647,10
waternet/648.bmp,46.73019539,648,1
funiegan/648.bmp,73.06101206,648,2
fusion18/648.bmp,66.19688247,648,3
dive/648.bmp,52.83576586,648,4
fusion12/648.bmp,56.18692592,648,5
raw/648.bmp,47.75561746,648,6
HP/648.bmp,45.97201639,648,7
IBLA/648.bmp,57.79158688,648,8
twostep/648.bmp,54.53207454,648,9
ACPAB/648.bmp,64.51794246,648,10
waternet/649.bmp,65.02302615,649,1
funiegan/649.bmp,60.61410611,649,2
fusion18/649.bmp,74.04542031,649,3
dive/649.bmp,64.30291654,649,4
fusion12/649.bmp,62.40400008,649,5
raw/649.bmp,45.63310984,649,6
HP/649.bmp,44.64987641,649,7
IBLA/649.bmp,45.74652498,649,8
twostep/649.bmp,62.9667039,649,9
ACPAB/649.bmp,38.11960031,649,10
waternet/650.bmp,38.7001911,650,1
funiegan/650.bmp,41.28856266,650,2
fusion18/650.bmp,39.3026869,650,3
dive/650.bmp,53.42387296,650,4
fusion12/650.bmp,26.11039482,650,5
raw/650.bmp,43.03963542,650,6
HP/650.bmp,21.47130008,650,7
IBLA/650.bmp,40.18228525,650,8
twostep/650.bmp,39.03608872,650,9
ACPAB/650.bmp,23.4689424,650,10
waternet/651.bmp,57.50796262,651,1
funiegan/651.bmp,58.37169355,651,2
fusion18/651.bmp,66.72501084,651,3
dive/651.bmp,44.86028989,651,4
fusion12/651.bmp,63.28705522,651,5
raw/651.bmp,62.41182164,651,6
HP/651.bmp,25.76740837,651,7
IBLA/651.bmp,40.84976188,651,8
twostep/651.bmp,37.65061356,651,9
ACPAB/651.bmp,66.39504845,651,10
waternet/652.bmp,44.46588394,652,1
funiegan/652.bmp,56.69651495,652,2
fusion18/652.bmp,66.47908862,652,3
dive/652.bmp,61.88425671,652,4
fusion12/652.bmp,51.62200245,652,5
raw/652.bmp,46.37897577,652,6
HP/652.bmp,26.72674288,652,7
IBLA/652.bmp,32.85114931,652,8
twostep/652.bmp,34.33432942,652,9
ACPAB/652.bmp,50.48039622,652,10
waternet/653.bmp,62.25672715,653,1
funiegan/653.bmp,47.41227311,653,2
fusion18/653.bmp,65.91206533,653,3
dive/653.bmp,65.74879,653,4
fusion12/653.bmp,64.73366355,653,5
raw/653.bmp,50.99585983,653,6
HP/653.bmp,33.09494964,653,7
IBLA/653.bmp,49.60552396,653,8
twostep/653.bmp,44.17899931,653,9
ACPAB/653.bmp,38.53561199,653,10
waternet/654.bmp,50.64405967,654,1
funiegan/654.bmp,54.14154902,654,2
fusion18/654.bmp,53.26430522,654,3
dive/654.bmp,51.59806776,654,4
fusion12/654.bmp,53.08393518,654,5
raw/654.bmp,52.55969613,654,6
HP/654.bmp,22.6845811,654,7
IBLA/654.bmp,38.89360621,654,8
twostep/654.bmp,44.34677795,654,9
ACPAB/654.bmp,38.0726436,654,10
waternet/655.bmp,56.85382047,655,1
funiegan/655.bmp,55.42956842,655,2
fusion18/655.bmp,77.90434884,655,3
dive/655.bmp,71.05712938,655,4
fusion12/655.bmp,71.39976915,655,5
raw/655.bmp,45.54463761,655,6
HP/655.bmp,47.04506194,655,7
IBLA/655.bmp,62.58937066,655,8
twostep/655.bmp,51.82353729,655,9
ACPAB/655.bmp,47.26453008,655,10
waternet/656.bmp,49.15814048,656,1
funiegan/656.bmp,43.14537993,656,2
fusion18/656.bmp,58.12838228,656,3
dive/656.bmp,47.45984065,656,4
fusion12/656.bmp,49.35175731,656,5
raw/656.bmp,52.45684923,656,6
HP/656.bmp,22.6845811,656,7
IBLA/656.bmp,42.19092047,656,8
twostep/656.bmp,28.92226541,656,9
ACPAB/656.bmp,44.10708424,656,10
waternet/657.bmp,64.42764592,657,1
funiegan/657.bmp,65.71729965,657,2
fusion18/657.bmp,66.25737294,657,3
dive/657.bmp,61.11086756,657,4
fusion12/657.bmp,68.36930752,657,5
raw/657.bmp,57.60407803,657,6
HP/657.bmp,68.85414399,657,7
IBLA/657.bmp,62.48577086,657,8
twostep/657.bmp,66.54811188,657,9
ACPAB/657.bmp,63.13998033,657,10
waternet/658.bmp,49.10079586,658,1
funiegan/658.bmp,52.5142269,658,2
fusion18/658.bmp,54.26565943,658,3
dive/658.bmp,48.52791225,658,4
fusion12/658.bmp,51.00659855,658,5
raw/658.bmp,52.4650065,658,6
HP/658.bmp,36.29322841,658,7
IBLA/658.bmp,46.08785082,658,8
twostep/658.bmp,58.34004365,658,9
ACPAB/658.bmp,69.51825627,658,10
waternet/659.bmp,49.23013872,659,1
funiegan/659.bmp,49.3367111,659,2
fusion18/659.bmp,53.36038684,659,3
dive/659.bmp,52.6077452,659,4
fusion12/659.bmp,47.43036042,659,5
raw/659.bmp,36.43343729,659,6
HP/659.bmp,22.6845811,659,7
IBLA/659.bmp,45.55491154,659,8
twostep/659.bmp,39.22764918,659,9
ACPAB/659.bmp,33.27513545,659,10
waternet/660.bmp,67.61193417,660,1
funiegan/660.bmp,61.3646103,660,2
fusion18/660.bmp,72.99509966,660,3
dive/660.bmp,75.49931634,660,4
fusion12/660.bmp,72.07709405,660,5
raw/660.bmp,66.08382951,660,6
HP/660.bmp,48.21164968,660,7
IBLA/660.bmp,34.27976486,660,8
twostep/660.bmp,75.05848962,660,9
ACPAB/660.bmp,48.52895014,660,10
waternet/661.bmp,46.42532033,661,1
funiegan/661.bmp,52.93392406,661,2
fusion18/661.bmp,47.76907312,661,3
dive/661.bmp,46.2745457,661,4
fusion12/661.bmp,37.9630436,661,5
raw/661.bmp,50.71855573,661,6
HP/661.bmp,26.60837455,661,7
IBLA/661.bmp,41.58272005,661,8
twostep/661.bmp,36.90707347,661,9
ACPAB/661.bmp,33.27255677,661,10
waternet/662.bmp,56.60583951,662,1
funiegan/662.bmp,49.30405975,662,2
fusion18/662.bmp,67.09109682,662,3
dive/662.bmp,65.72631226,662,4
fusion12/662.bmp,62.52317232,662,5
raw/662.bmp,42.37206922,662,6
HP/662.bmp,28.19670573,662,7
IBLA/662.bmp,46.63957294,662,8
twostep/662.bmp,38.98616727,662,9
ACPAB/662.bmp,57.97297389,662,10
waternet/663.bmp,66.65748358,663,1
funiegan/663.bmp,62.98311842,663,2
fusion18/663.bmp,73.1380403,663,3
dive/663.bmp,50.76111814,663,4
fusion12/663.bmp,65.57619872,663,5
raw/663.bmp,44.42864773,663,6
HP/663.bmp,71.07956068,663,7
IBLA/663.bmp,54.51156594,663,8
twostep/663.bmp,69.64939688,663,9
ACPAB/663.bmp,56.5737322,663,10
waternet/664.bmp,55.81465084,664,1
funiegan/664.bmp,62.81274089,664,2
fusion18/664.bmp,58.69037979,664,3
dive/664.bmp,61.16828402,664,4
fusion12/664.bmp,62.42193943,664,5
raw/664.bmp,57.90280945,664,6
HP/664.bmp,25.99823014,664,7
IBLA/664.bmp,59.42853922,664,8
twostep/664.bmp,35.86865388,664,9
ACPAB/664.bmp,64.22271141,664,10
waternet/665.bmp,54.172597,665,1
funiegan/665.bmp,57.68339701,665,2
fusion18/665.bmp,60.26829731,665,3
dive/665.bmp,36.76569214,665,4
fusion12/665.bmp,56.15353963,665,5
raw/665.bmp,54.35176155,665,6
HP/665.bmp,43.28400953,665,7
IBLA/665.bmp,37.83383032,665,8
twostep/665.bmp,55.78532197,665,9
ACPAB/665.bmp,49.84763747,665,10
waternet/666.bmp,46.74085723,666,1
funiegan/666.bmp,68.91312871,666,2
fusion18/666.bmp,69.52502453,666,3
dive/666.bmp,61.33165694,666,4
fusion12/666.bmp,53.58788964,666,5
raw/666.bmp,52.12152132,666,6
HP/666.bmp,24.85261897,666,7
IBLA/666.bmp,54.88992309,666,8
twostep/666.bmp,34.8791646,666,9
ACPAB/666.bmp,73.79479317,666,10
waternet/667.bmp,63.10825289,667,1
funiegan/667.bmp,54.60674803,667,2
fusion18/667.bmp,69.0017267,667,3
dive/667.bmp,72.10245905,667,4
fusion12/667.bmp,69.71888341,667,5
raw/667.bmp,44.43758239,667,6
HP/667.bmp,49.95870839,667,7
IBLA/667.bmp,38.97473265,667,8
twostep/667.bmp,60.02841677,667,9
ACPAB/667.bmp,69.19284443,667,10
waternet/668.bmp,49.29469135,668,1
funiegan/668.bmp,56.23424398,668,2
fusion18/668.bmp,57.35433424,668,3
dive/668.bmp,63.75607998,668,4
fusion12/668.bmp,67.39400427,668,5
raw/668.bmp,46.35041518,668,6
HP/668.bmp,24.81265153,668,7
IBLA/668.bmp,44.93262519,668,8
twostep/668.bmp,32.46604463,668,9
ACPAB/668.bmp,48.33052386,668,10
waternet/669.bmp,55.87811249,669,1
funiegan/669.bmp,51.44982929,669,2
fusion18/669.bmp,63.77331685,669,3
dive/669.bmp,56.73817478,669,4
fusion12/669.bmp,53.22553529,669,5
raw/669.bmp,42.79318285,669,6
HP/669.bmp,48.48787753,669,7
IBLA/669.bmp,45.31868253,669,8
twostep/669.bmp,65.21251252,669,9
ACPAB/669.bmp,40.56101025,669,10
waternet/670.bmp,57.81984534,670,1
funiegan/670.bmp,44.13916233,670,2
fusion18/670.bmp,64.40375687,670,3
dive/670.bmp,62.01016734,670,4
fusion12/670.bmp,59.49190307,670,5
raw/670.bmp,38.75661254,670,6
HP/670.bmp,51.05755306,670,7
IBLA/670.bmp,45.47394638,670,8
twostep/670.bmp,67.5281697,670,9
ACPAB/670.bmp,56.00601237,670,10
waternet/671.bmp,49.77928758,671,1
funiegan/671.bmp,48.46978556,671,2
fusion18/671.bmp,64.69669582,671,3
dive/671.bmp,35.29183833,671,4
fusion12/671.bmp,63.80590148,671,5
raw/671.bmp,50.29448493,671,6
HP/671.bmp,30.02202912,671,7
IBLA/671.bmp,39.35463521,671,8
twostep/671.bmp,55.90793368,671,9
ACPAB/671.bmp,52.87390261,671,10
waternet/672.bmp,47.48114353,672,1
funiegan/672.bmp,48.86393306,672,2
fusion18/672.bmp,55.96657002,672,3
dive/672.bmp,52.22507673,672,4
fusion12/672.bmp,35.96809687,672,5
raw/672.bmp,41.51464644,672,6
HP/672.bmp,32.26100791,672,7
IBLA/672.bmp,43.4121832,672,8
twostep/672.bmp,38.2627657,672,9
ACPAB/672.bmp,23.45374338,672,10
waternet/673.bmp,53.81341909,673,1
funiegan/673.bmp,61.46165227,673,2
fusion18/673.bmp,61.39952128,673,3
dive/673.bmp,59.63502496,673,4
fusion12/673.bmp,52.4907303,673,5
raw/673.bmp,51.69931375,673,6
HP/673.bmp,57.16750042,673,7
IBLA/673.bmp,47.29054566,673,8
twostep/673.bmp,60.5497385,673,9
ACPAB/673.bmp,61.57516009,673,10
waternet/674.bmp,47.35792296,674,1
funiegan/674.bmp,60.72053751,674,2
fusion18/674.bmp,63.54165119,674,3
dive/674.bmp,44.07144337,674,4
fusion12/674.bmp,54.5208803,674,5
raw/674.bmp,53.83066796,674,6
HP/674.bmp,25.78106229,674,7
IBLA/674.bmp,51.01865847,674,8
twostep/674.bmp,29.2332985,674,9
ACPAB/674.bmp,63.0789211,674,10
waternet/675.bmp,65.85212725,675,1
funiegan/675.bmp,45.82326798,675,2
fusion18/675.bmp,75.63316462,675,3
dive/675.bmp,51.22608387,675,4
fusion12/675.bmp,55.54536497,675,5
raw/675.bmp,38.24818181,675,6
HP/675.bmp,29.14256765,675,7
IBLA/675.bmp,50.08678122,675,8
twostep/675.bmp,48.76142419,675,9
ACPAB/675.bmp,51.95771195,675,10
waternet/676.bmp,55.7597833,676,1
funiegan/676.bmp,55.68007746,676,2
fusion18/676.bmp,57.50385817,676,3
dive/676.bmp,60.02635326,676,4
fusion12/676.bmp,54.41084918,676,5
raw/676.bmp,52.56633435,676,6
HP/676.bmp,27.51055265,676,7
IBLA/676.bmp,55.01995505,676,8
twostep/676.bmp,39.33738317,676,9
ACPAB/676.bmp,53.33215955,676,10
waternet/677.bmp,56.58522833,677,1
funiegan/677.bmp,57.10306195,677,2
fusion18/677.bmp,60.75392569,677,3
dive/677.bmp,41.15169917,677,4
fusion12/677.bmp,57.97819895,677,5
raw/677.bmp,58.90707716,677,6
HP/677.bmp,34.18231842,677,7
IBLA/677.bmp,35.08122502,677,8
twostep/677.bmp,49.34223772,677,9
ACPAB/677.bmp,44.94632291,677,10
waternet/678.bmp,49.64957908,678,1
funiegan/678.bmp,61.34956639,678,2
fusion18/678.bmp,63.40522608,678,3
dive/678.bmp,37.05083665,678,4
fusion12/678.bmp,60.38812369,678,5
raw/678.bmp,62.63910132,678,6
HP/678.bmp,23.72134381,678,7
IBLA/678.bmp,36.94116734,678,8
twostep/678.bmp,43.76806874,678,9
ACPAB/678.bmp,31.38905243,678,10
waternet/679.bmp,50.99977446,679,1
funiegan/679.bmp,43.67557002,679,2
fusion18/679.bmp,66.62103103,679,3
dive/679.bmp,66.05049258,679,4
fusion12/679.bmp,44.79264316,679,5
raw/679.bmp,44.12785087,679,6
HP/679.bmp,21.47130008,679,7
IBLA/679.bmp,47.64142912,679,8
twostep/679.bmp,41.90803153,679,9
ACPAB/679.bmp,23.45374338,679,10
waternet/680.bmp,50.38729685,680,1
funiegan/680.bmp,50.2122388,680,2
fusion18/680.bmp,55.80674299,680,3
dive/680.bmp,57.64759744,680,4
fusion12/680.bmp,54.24406101,680,5
raw/680.bmp,51.1270841,680,6
HP/680.bmp,36.91546933,680,7
IBLA/680.bmp,36.40752601,680,8
twostep/680.bmp,33.45667195,680,9
ACPAB/680.bmp,39.46211812,680,10
waternet/681.bmp,50.77831427,681,1
funiegan/681.bmp,56.46795051,681,2
fusion18/681.bmp,58.21135698,681,3
dive/681.bmp,53.59051324,681,4
fusion12/681.bmp,44.95873004,681,5
raw/681.bmp,48.23359063,681,6
HP/681.bmp,21.47130008,681,7
IBLA/681.bmp,46.05391609,681,8
twostep/681.bmp,38.25137535,681,9
ACPAB/681.bmp,35.67429209,681,10
waternet/682.bmp,52.9631925,682,1
funiegan/682.bmp,62.65554533,682,2
fusion18/682.bmp,69.19264995,682,3
dive/682.bmp,69.34050874,682,4
fusion12/682.bmp,61.91729467,682,5
raw/682.bmp,59.60398201,682,6
HP/682.bmp,57.51763788,682,7
IBLA/682.bmp,50.22680985,682,8
twostep/682.bmp,68.98061257,682,9
ACPAB/682.bmp,62.51216675,682,10
waternet/683.bmp,46.69361257,683,1
funiegan/683.bmp,51.29838563,683,2
fusion18/683.bmp,67.77557163,683,3
dive/683.bmp,55.11211233,683,4
fusion12/683.bmp,52.8480235,683,5
raw/683.bmp,40.59600165,683,6
HP/683.bmp,41.43059732,683,7
IBLA/683.bmp,46.14713858,683,8
twostep/683.bmp,54.16969754,683,9
ACPAB/683.bmp,51.88050456,683,10
waternet/684.bmp,50.91147894,684,1
funiegan/684.bmp,57.61142142,684,2
fusion18/684.bmp,57.70955802,684,3
dive/684.bmp,69.42727572,684,4
fusion12/684.bmp,61.38031761,684,5
raw/684.bmp,50.35269522,684,6
HP/684.bmp,36.55202809,684,7
IBLA/684.bmp,59.81183559,684,8
twostep/684.bmp,55.81394784,684,9
ACPAB/684.bmp,59.57861506,684,10
waternet/685.bmp,55.61023521,685,1
funiegan/685.bmp,66.02232885,685,2
fusion18/685.bmp,72.87584054,685,3
dive/685.bmp,68.30059928,685,4
fusion12/685.bmp,48.38388843,685,5
raw/685.bmp,46.60516583,685,6
HP/685.bmp,26.44795363,685,7
IBLA/685.bmp,42.61116596,685,8
twostep/685.bmp,46.5854942,685,9
ACPAB/685.bmp,60.93627272,685,10
waternet/686.bmp,49.03027849,686,1
funiegan/686.bmp,64.8118173,686,2
fusion18/686.bmp,63.23986371,686,3
dive/686.bmp,71.45867269,686,4
fusion12/686.bmp,61.13055492,686,5
raw/686.bmp,65.25333589,686,6
HP/686.bmp,29.29161542,686,7
IBLA/686.bmp,50.67011444,686,8
twostep/686.bmp,55.53878294,686,9
ACPAB/686.bmp,55.59231265,686,10
waternet/687.bmp,57.18103856,687,1
funiegan/687.bmp,57.93915181,687,2
fusion18/687.bmp,62.16119972,687,3
dive/687.bmp,49.72657034,687,4
fusion12/687.bmp,61.65596416,687,5
raw/687.bmp,59.45133236,687,6
HP/687.bmp,22.38953284,687,7
IBLA/687.bmp,53.00036263,687,8
twostep/687.bmp,56.83110818,687,9
ACPAB/687.bmp,67.16547209,687,10
waternet/688.bmp,53.42854541,688,1
funiegan/688.bmp,43.85998366,688,2
fusion18/688.bmp,53.05927007,688,3
dive/688.bmp,54.18301819,688,4
fusion12/688.bmp,46.82596948,688,5
raw/688.bmp,39.90180134,688,6
HP/688.bmp,29.20109006,688,7
IBLA/688.bmp,26.89565821,688,8
twostep/688.bmp,44.76279148,688,9
ACPAB/688.bmp,55.80172581,688,10
waternet/689.bmp,62.9513937,689,1
funiegan/689.bmp,67.53313651,689,2
fusion18/689.bmp,76.43288996,689,3
dive/689.bmp,72.34809353,689,4
fusion12/689.bmp,67.26562307,689,5
raw/689.bmp,57.87257137,689,6
HP/689.bmp,32.69519415,689,7
IBLA/689.bmp,54.5390407,689,8
twostep/689.bmp,62.00057765,689,9
ACPAB/689.bmp,52.17643282,689,10
waternet/690.bmp,50.27546302,690,1
funiegan/690.bmp,56.07830249,690,2
fusion18/690.bmp,54.38192231,690,3
dive/690.bmp,55.03114451,690,4
fusion12/690.bmp,59.14233234,690,5
raw/690.bmp,53.20431983,690,6
HP/690.bmp,22.38953284,690,7
IBLA/690.bmp,54.0527931,690,8
twostep/690.bmp,36.34062934,690,9
ACPAB/690.bmp,43.15669088,690,10
waternet/691.bmp,53.59812297,691,1
funiegan/691.bmp,51.75684453,691,2
fusion18/691.bmp,55.82711479,691,3
dive/691.bmp,41.47053172,691,4
fusion12/691.bmp,60.74989147,691,5
raw/691.bmp,51.11230515,691,6
HP/691.bmp,45.40817028,691,7
IBLA/691.bmp,34.79070823,691,8
twostep/691.bmp,56.84769607,691,9
ACPAB/691.bmp,49.43222435,691,10
waternet/692.bmp,50.08062511,692,1
funiegan/692.bmp,48.00694953,692,2
fusion18/692.bmp,57.37006078,692,3
dive/692.bmp,46.43786616,692,4
fusion12/692.bmp,62.44395739,692,5
raw/692.bmp,49.37159924,692,6
HP/692.bmp,51.19868691,692,7
IBLA/692.bmp,44.24005504,692,8
twostep/692.bmp,55.05716757,692,9
ACPAB/692.bmp,48.63889172,692,10
waternet/693.bmp,55.97449469,693,1
funiegan/693.bmp,66.8782199,693,2
fusion18/693.bmp,61.32779768,693,3
dive/693.bmp,66.9709174,693,4
fusion12/693.bmp,63.62801483,693,5
raw/693.bmp,64.32459562,693,6
HP/693.bmp,24.64278388,693,7
IBLA/693.bmp,58.17418305,693,8
twostep/693.bmp,39.40545095,693,9
ACPAB/693.bmp,72.0136216,693,10
waternet/694.bmp,55.3698755,694,1
funiegan/694.bmp,49.93826861,694,2
fusion18/694.bmp,68.67751494,694,3
dive/694.bmp,65.07986502,694,4
fusion12/694.bmp,64.23823161,694,5
raw/694.bmp,38.88854498,694,6
HP/694.bmp,25.66815998,694,7
IBLA/694.bmp,40.69447712,694,8
twostep/694.bmp,37.80869158,694,9
ACPAB/694.bmp,51.67449225,694,10
waternet/695.bmp,57.78690965,695,1
funiegan/695.bmp,56.17163781,695,2
fusion18/695.bmp,65.49372776,695,3
dive/695.bmp,47.16593006,695,4
fusion12/695.bmp,63.71152925,695,5
raw/695.bmp,60.0854366,695,6
HP/695.bmp,22.38953284,695,7
IBLA/695.bmp,48.10304488,695,8
twostep/695.bmp,55.8976583,695,9
ACPAB/695.bmp,65.41960992,695,10
waternet/696.bmp,56.71366101,696,1
funiegan/696.bmp,42.46255152,696,2
fusion18/696.bmp,65.14978426,696,3
dive/696.bmp,54.97259687,696,4
fusion12/696.bmp,26.86010443,696,5
raw/696.bmp,44.61857308,696,6
HP/696.bmp,22.2026311,696,7
IBLA/696.bmp,24.4354699,696,8
twostep/696.bmp,40.87165176,696,9
ACPAB/696.bmp,25.43288002,696,10
waternet/697.bmp,51.68636197,697,1
funiegan/697.bmp,59.99713127,697,2
fusion18/697.bmp,62.99474869,697,3
dive/697.bmp,58.62729063,697,4
fusion12/697.bmp,59.46237724,697,5
raw/697.bmp,58.19964466,697,6
HP/697.bmp,27.08324348,697,7
IBLA/697.bmp,44.58821135,697,8
twostep/697.bmp,38.46505608,697,9
ACPAB/697.bmp,56.37253981,697,10
waternet/698.bmp,41.76209905,698,1
funiegan/698.bmp,44.24835933,698,2
fusion18/698.bmp,58.05942773,698,3
dive/698.bmp,55.34211618,698,4
fusion12/698.bmp,46.83499613,698,5
raw/698.bmp,42.88682754,698,6
HP/698.bmp,37.59400726,698,7
IBLA/698.bmp,44.66856923,698,8
twostep/698.bmp,49.10501673,698,9
ACPAB/698.bmp,55.22981781,698,10
waternet/699.bmp,49.45330649,699,1
funiegan/699.bmp,53.58790841,699,2
fusion18/699.bmp,56.68653545,699,3
dive/699.bmp,53.52166144,699,4
fusion12/699.bmp,58.10114084,699,5
raw/699.bmp,39.14526076,699,6
HP/699.bmp,43.64247955,699,7
IBLA/699.bmp,32.91331927,699,8
twostep/699.bmp,41.77502859,699,9
ACPAB/699.bmp,51.87060396,699,10
waternet/700.bmp,54.77414566,700,1
funiegan/700.bmp,58.98344242,700,2
fusion18/700.bmp,62.94098771,700,3
dive/700.bmp,59.6851067,700,4
fusion12/700.bmp,57.69715878,700,5
raw/700.bmp,48.75776738,700,6
HP/700.bmp,37.31373293,700,7
IBLA/700.bmp,40.09740868,700,8
twostep/700.bmp,46.41965053,700,9
ACPAB/700.bmp,68.87791994,700,10
waternet/701.bmp,56.49511704,701,1
funiegan/701.bmp,48.12817638,701,2
fusion18/701.bmp,66.42358814,701,3
dive/701.bmp,36.28239761,701,4
fusion12/701.bmp,36.37335046,701,5
raw/701.bmp,39.18981335,701,6
HP/701.bmp,26.55153946,701,7
IBLA/701.bmp,42.47301008,701,8
twostep/701.bmp,36.45630107,701,9
ACPAB/701.bmp,52.90226644,701,10
waternet/702.bmp,58.44324624,702,1
funiegan/702.bmp,46.45198416,702,2
fusion18/702.bmp,68.69497548,702,3
dive/702.bmp,63.32470179,702,4
fusion12/702.bmp,62.46755657,702,5
raw/702.bmp,39.75128907,702,6
HP/702.bmp,66.70106802,702,7
IBLA/702.bmp,51.40709158,702,8
twostep/702.bmp,57.0556859,702,9
ACPAB/702.bmp,59.86331857,702,10
waternet/703.bmp,52.10315048,703,1
funiegan/703.bmp,45.34505393,703,2
fusion18/703.bmp,60.56681689,703,3
dive/703.bmp,53.9989435,703,4
fusion12/703.bmp,59.654314,703,5
raw/703.bmp,49.24536262,703,6
HP/703.bmp,26.77717418,703,7
IBLA/703.bmp,40.33800345,703,8
twostep/703.bmp,49.59832041,703,9
ACPAB/703.bmp,60.28766611,703,10
waternet/704.bmp,52.83443746,704,1
funiegan/704.bmp,49.25120993,704,2
fusion18/704.bmp,56.12049299,704,3
dive/704.bmp,50.87207474,704,4
fusion12/704.bmp,56.38589318,704,5
raw/704.bmp,37.91753958,704,6
HP/704.bmp,67.99422641,704,7
IBLA/704.bmp,51.24606345,704,8
twostep/704.bmp,51.75086424,704,9
ACPAB/704.bmp,52.5515795,704,10
waternet/705.bmp,57.12345912,705,1
funiegan/705.bmp,51.98010352,705,2
fusion18/705.bmp,57.88943167,705,3
dive/705.bmp,44.46811662,705,4
fusion12/705.bmp,45.49457775,705,5
raw/705.bmp,36.94227722,705,6
HP/705.bmp,31.70186836,705,7
IBLA/705.bmp,27.94693707,705,8
twostep/705.bmp,44.71338556,705,9
ACPAB/705.bmp,60.8875225,705,10
waternet/706.bmp,49.27392419,706,1
funiegan/706.bmp,55.19115293,706,2
fusion18/706.bmp,58.80067969,706,3
dive/706.bmp,46.41516406,706,4
fusion12/706.bmp,55.33160061,706,5
raw/706.bmp,43.85849285,706,6
HP/706.bmp,52.76077628,706,7
IBLA/706.bmp,32.13657798,706,8
twostep/706.bmp,48.80992174,706,9
ACPAB/706.bmp,61.96044834,706,10
waternet/707.bmp,52.66516772,707,1
funiegan/707.bmp,60.74148517,707,2
fusion18/707.bmp,63.47078222,707,3
dive/707.bmp,66.85102752,707,4
fusion12/707.bmp,50.88536813,707,5
raw/707.bmp,40.0723757,707,6
HP/707.bmp,62.72686782,707,7
IBLA/707.bmp,44.49274227,707,8
twostep/707.bmp,64.40345406,707,9
ACPAB/707.bmp,54.77052318,707,10
waternet/708.bmp,48.05295765,708,1
funiegan/708.bmp,43.86766901,708,2
fusion18/708.bmp,48.47246614,708,3
dive/708.bmp,52.16401995,708,4
fusion12/708.bmp,57.00987103,708,5
raw/708.bmp,38.73216289,708,6
HP/708.bmp,32.10702546,708,7
IBLA/708.bmp,43.12225249,708,8
twostep/708.bmp,39.84273137,708,9
ACPAB/708.bmp,34.16604026,708,10
waternet/709.bmp,55.62621094,709,1
funiegan/709.bmp,56.2409634,709,2
fusion18/709.bmp,58.29149486,709,3
dive/709.bmp,49.41289994,709,4
fusion12/709.bmp,45.68888381,709,5
raw/709.bmp,45.61934412,709,6
HP/709.bmp,62.54044797,709,7
IBLA/709.bmp,58.12856218,709,8
twostep/709.bmp,59.48720827,709,9
ACPAB/709.bmp,57.1273135,709,10
