dmos,image,noise,reference,,,,
0.766065632,i14_24_2.bmp,24,14,,,,
0.602710607,i14_24_3.bmp,24,14,,,,
0.422665655,i14_24_4.bmp,24,14,,,,
0.09703279,i14_24_5.bmp,24,14,,,,
0.800330471,I15_01_1.bmp,1,15,,,,
0.692175844,i15_01_2.bmp,1,15,,,,
0.676022358,i15_01_3.bmp,1,15,,,,
0.578991002,i15_01_4.bmp,1,15,,,,
0.526213197,i15_01_5.bmp,1,15,,,,
0.838869629,i15_02_1.bmp,2,15,,,,
0.799750999,i15_02_2.bmp,2,15,,,,
0.773671913,i15_02_3.bmp,2,15,,,,
0.666096757,i15_02_4.bmp,2,15,,,,
0.630238372,i15_02_5.bmp,2,15,,,,
0.585662096,i15_03_1.bmp,3,15,,,,
0.512277194,i15_03_2.bmp,3,15,,,,
0.483546021,i15_03_3.bmp,3,15,,,,
0.421029078,i15_03_4.bmp,3,15,,,,
0.342159277,i15_03_5.bmp,3,15,,,,
0.82909033,i15_04_1.bmp,4,15,,,,
0.832204272,i15_04_2.bmp,4,15,,,,
0.80248054,i15_04_3.bmp,4,15,,,,
0.793956284,i15_04_4.bmp,4,15,,,,
0.679136301,i15_04_5.bmp,4,15,,,,
0.795093712,i15_05_1.bmp,5,15,,,,
0.775794729,i15_05_2.bmp,5,15,,,,
0.698696333,i15_05_3.bmp,5,15,,,,
0.548742303,i15_05_4.bmp,5,15,,,,
0.441167147,i15_05_5.bmp,5,15,,,,
0.600900476,i15_06_1.bmp,6,15,,,,
0.564462619,i15_06_2.bmp,6,15,,,,
0.53562674,i15_06_3.bmp,6,15,,,,
0.447687636,i15_06_4.bmp,6,15,,,,
0.421029078,i15_06_5.bmp,6,15,,,,
0.655710735,i15_07_1.bmp,7,15,,,,
0.528955646,i15_07_2.bmp,7,15,,,,
0.483546021,i15_07_3.bmp,7,15,,,,
0.382779656,i15_07_4.bmp,7,15,,,,
0.315843525,i15_07_5.bmp,7,15,,,,
0.819455899,i15_08_1.bmp,8,15,,,,
0.8353928,i15_08_2.bmp,8,15,,,,
0.701955143,i15_08_3.bmp,8,15,,,,
0.529183705,i15_08_4.bmp,8,15,,,,
0.447687636,i15_08_5.bmp,8,15,,,,
0.815822728,i15_09_1.bmp,9,15,,,,
0.76063237,i15_09_2.bmp,9,15,,,,
0.639032283,i15_09_3.bmp,9,15,,,,
0.50227127,i15_09_4.bmp,9,15,,,,
0.323812693,i15_09_5.bmp,9,15,,,,
0.793956284,i15_10_1.bmp,10,15,,,,
0.783452646,i15_10_2.bmp,10,15,,,,
0.625023129,i15_10_3.bmp,10,15,,,,
0.421029078,i15_10_4.bmp,10,15,,,,
0.232971929,i15_10_5.bmp,10,15,,,,
0.803517564,I15_11_1.BMP,11,15,,,,
0.596336421,i15_11_2.bmp,11,15,,,,
0.402526152,i15_11_3.bmp,11,15,,,,
0.252095923,i15_11_4.bmp,11,15,,,,
0.058627025,i15_11_5.bmp,11,15,,,,
0.778019384,i15_12_1.bmp,12,15,,,,
0.741073772,i15_12_2.bmp,12,15,,,,
0.570836806,i15_12_3.bmp,12,15,,,,
0.424216172,i15_12_4.bmp,12,15,,,,
0.333591992,i15_12_5.bmp,12,15,,,,
0.659577703,I15_13_1.BMP,13,15,,,,
0.5056061,i15_13_2.bmp,13,15,,,,
0.44556482,i15_13_3.bmp,13,15,,,,
0.375970866,i15_13_4.bmp,13,15,,,,
0.26839571,i15_13_5.bmp,13,15,,,,
0.767152859,i15_14_1.bmp,14,15,,,,
0.848142607,i15_14_2.bmp,14,15,,,,
0.819455899,i15_14_3.bmp,14,15,,,,
0.685811698,i15_14_4.bmp,14,15,,,,
0.509623673,i15_14_5.bmp,14,15,,,,
0.522663217,i15_15_1.bmp,15,15,,,,
0.542223249,i15_15_2.bmp,15,15,,,,
0.53244395,i15_15_3.bmp,15,15,,,,
0.558521602,i15_15_4.bmp,15,15,,,,
0.675877491,i15_15_5.bmp,15,15,,,,
0.858428227,i15_16_1.bmp,16,15,,,,
0.812487898,i15_16_2.bmp,16,15,,,,
0.742957055,i15_16_3.bmp,16,15,,,,
0.737813528,i15_16_4.bmp,16,15,,,,
0.542299268,i15_16_5.bmp,16,15,,,,
0.816050787,i15_17_1.bmp,17,15,,,,
0.921452924,i15_17_2.bmp,17,15,,,,
0.682396545,i15_17_3.bmp,17,15,,,,
0.870453695,i15_17_4.bmp,17,15,,,,
0.513463389,i15_17_5.bmp,17,15,,,,
0.704709067,i15_18_1.bmp,18,15,,,,
0.655710735,i15_18_2.bmp,18,15,,,,
0.59233319,i15_18_3.bmp,18,15,,,,
0.552002547,i15_18_4.bmp,18,15,,,,
0.5056061,i15_18_5.bmp,18,15,,,,
0.812790543,i15_19_1.bmp,19,15,,,,
0.730207247,i15_19_2.bmp,19,15,,,,
0.642368547,i15_19_3.bmp,19,15,,,,
0.59233319,i15_19_4.bmp,19,15,,,,
0.526213197,i15_19_5.bmp,19,15,,,,
0.872529178,i15_20_1.bmp,20,15,,,,
0.774830856,i15_20_2.bmp,20,15,,,,
0.645704811,i15_20_3.bmp,20,15,,,,
0.414653457,i15_20_4.bmp,20,15,,,,
0.315843525,i15_20_5.bmp,20,15,,,,
0.714994686,i15_21_1.bmp,21,15,,,,
0.618648942,i15_21_2.bmp,21,15,,,,
0.526213197,i15_21_3.bmp,21,15,,,,
0.411829251,i15_21_4.bmp,21,15,,,,
0.295460185,i15_21_5.bmp,21,15,,,,
0.873640788,i15_22_1.bmp,22,15,,,,
0.797143378,i15_22_2.bmp,22,15,,,,
0.737813528,i15_22_3.bmp,22,15,,,,
0.609086228,i15_22_4.bmp,22,15,,,,
0.497526489,i15_22_5.bmp,22,15,,,,
0.812790543,i15_23_1.bmp,23,15,,,,
0.812790543,i15_23_2.bmp,23,15,,,,
0.734554718,i15_23_3.bmp,23,15,,,,
0.60741953,i15_23_4.bmp,23,15,,,,
0.44889965,i15_23_5.bmp,23,15,,,,
0.793231945,i15_24_1.bmp,24,15,,,,
0.655710735,i15_24_2.bmp,24,15,,,,
0.428127604,i15_24_3.bmp,24,15,,,,
0.235796135,i15_24_4.bmp,24,15,,,,
0.069543752,i15_24_5.bmp,24,15,,,,
0.770662677,I16_01_1.bmp,1,16,,,,
0.775628346,i16_01_2.bmp,1,16,,,,
0.686171716,i16_01_3.bmp,1,16,,,,
0.561030254,i16_01_4.bmp,1,16,,,,
0.531607732,i16_01_5.bmp,1,16,,,,
0.811486732,i16_02_1.bmp,2,16,,,,
0.847345117,i16_02_2.bmp,2,16,,,,
0.764870831,i16_02_3.bmp,2,16,,,,
0.711083253,i16_02_4.bmp,2,16,,,,
0.627229137,i16_02_5.bmp,2,16,,,,
0.645618751,i16_03_1.bmp,3,16,,,,
0.550287082,i16_03_2.bmp,3,16,,,,
0.494829938,i16_03_3.bmp,3,16,,,,
0.429500263,i16_03_4.bmp,3,16,,,,
0.366106941,i16_03_5.bmp,3,16,,,,
0.800729216,i16_04_1.bmp,4,16,,,,
0.8000852,i16_04_2.bmp,4,16,,,,
0.789971701,i16_04_3.bmp,4,16,,,,
0.700786159,i16_04_4.bmp,4,16,,,,
0.627229137,i16_04_5.bmp,4,16,,,,
0.797143378,i16_05_1.bmp,5,16,,,,
0.770662677,i16_05_2.bmp,5,16,,,,
0.715496703,i16_05_3.bmp,5,16,,,,
0.589164743,i16_05_4.bmp,5,16,,,,
0.452148419,i16_05_5.bmp,5,16,,,,
0.722851975,i16_06_1.bmp,6,16,,,,
0.656651659,i16_06_2.bmp,6,16,,,,
0.616196229,i16_06_3.bmp,6,16,,,,
0.535187833,i16_06_4.bmp,6,16,,,,
0.48011796,i16_06_5.bmp,6,16,,,,
0.750527477,i16_07_1.bmp,7,16,,,,
0.64653816,i16_07_2.bmp,7,16,,,,
0.589164743,i16_07_3.bmp,7,16,,,,
0.491152302,i16_07_4.bmp,7,16,,,,
0.410240007,i16_07_5.bmp,7,16,,,,
0.8000852,i16_08_1.bmp,8,16,,,,
0.714669092,i16_08_2.bmp,8,16,,,,
0.578407228,i16_08_3.bmp,8,16,,,,
0.483795596,i16_08_4.bmp,8,16,,,,
0.384771948,i16_08_5.bmp,8,16,,,,
0.829507722,i16_09_1.bmp,9,16,,,,
0.792729928,i16_09_2.bmp,9,16,,,,
0.623551501,i16_09_3.bmp,9,16,,,,
0.413919078,i16_09_4.bmp,9,16,,,,
0.301165971,i16_09_5.bmp,9,16,,,,
0.811486732,i16_10_1.bmp,10,16,,,,
0.792729928,i16_10_2.bmp,10,16,,,,
0.719174339,i16_10_3.bmp,10,16,,,,
0.483795596,i16_10_4.bmp,10,16,,,,
0.318296239,i16_10_5.bmp,10,16,,,,
0.807900893,I16_11_1.BMP,11,16,,,,
0.693154061,i16_11_2.bmp,11,16,,,,
0.380818919,i16_11_3.bmp,11,16,,,,
0.262853438,i16_11_4.bmp,11,16,,,,
0.101490705,i16_11_5.bmp,11,16,,,,
0.807900893,i16_12_1.bmp,12,16,,,,
0.764870831,i16_12_2.bmp,12,16,,,,
0.671639029,i16_12_3.bmp,12,16,,,,
0.435984894,i16_12_4.bmp,12,16,,,,
0.338156047,i16_12_5.bmp,12,16,,,,
0.625023129,I16_13_1.BMP,13,16,,,,
0.512541112,i16_13_2.bmp,13,16,,,,
0.605163321,i16_13_3.bmp,13,16,,,,
0.402884735,i16_13_4.bmp,13,16,,,,
0.485175426,i16_13_5.bmp,13,16,,,,
0.792729928,i16_14_1.bmp,14,16,,,,
0.844703071,i16_14_2.bmp,14,16,,,,
0.770662677,i16_14_3.bmp,14,16,,,,
0.757888486,i16_14_4.bmp,14,16,,,,
0.62143729,i16_14_5.bmp,14,16,,,,
0.454374508,i16_15_1.bmp,15,16,,,,
0.472762688,i16_15_2.bmp,15,16,,,,
0.463660395,i16_15_3.bmp,15,16,,,,
0.488761265,i16_15_4.bmp,15,16,,,,
0.542738175,i16_15_5.bmp,15,16,,,,
0.814797178,i16_16_1.bmp,16,16,,,,
0.865274309,i16_16_2.bmp,16,16,,,,
0.780535208,i16_16_3.bmp,16,16,,,,
0.789971701,i16_16_4.bmp,16,16,,,,
0.627229137,i16_16_5.bmp,16,16,,,,
0.800729216,i16_17_1.bmp,17,16,,,,
0.983606981,i16_17_2.bmp,17,16,,,,
0.64653816,i16_17_3.bmp,17,16,,,,
0.919061887,i16_17_4.bmp,17,16,,,,
0.447017802,i16_17_5.bmp,17,16,,,,
0.625023129,i16_18_1.bmp,18,16,,,,
0.59558196,i16_18_2.bmp,18,16,,,,
0.546134681,i16_18_3.bmp,18,16,,,,
0.527930096,i16_18_4.bmp,18,16,,,,
0.531414097,i16_18_5.bmp,18,16,,,,
0.764870831,i16_19_1.bmp,19,16,,,,
0.736184123,i16_19_2.bmp,19,16,,,,
0.627229137,i16_19_3.bmp,19,16,,,,
0.561030254,i16_19_4.bmp,19,16,,,,
0.491152302,i16_19_5.bmp,19,16,,,,
0.836862994,i16_20_1.bmp,20,16,,,,
0.789052292,i16_20_2.bmp,20,16,,,,
0.708818438,i16_20_3.bmp,20,16,,,,
0.556892197,i16_20_4.bmp,20,16,,,,
0.48011796,i16_20_5.bmp,20,16,,,,
0.800729216,i16_21_1.bmp,21,16,,,,
0.748596861,i16_21_2.bmp,21,16,,,,
0.575740798,i16_21_3.bmp,21,16,,,,
0.505862846,i16_21_4.bmp,21,16,,,,
0.230028672,i16_21_5.bmp,21,16,,,,
0.770662677,i16_22_1.bmp,22,16,,,,
0.732598284,i16_22_2.bmp,22,16,,,,
0.674643962,i16_22_3.bmp,22,16,,,,
0.535187833,i16_22_4.bmp,22,16,,,,
0.363256917,i16_22_5.bmp,22,16,,,,
0.843759278,i16_23_1.bmp,23,16,,,,
0.657295675,i16_23_2.bmp,23,16,,,,
0.352499401,i16_23_3.bmp,23,16,,,,
0.274742644,i16_23_4.bmp,23,16,,,,
0.184154323,i16_23_5.bmp,23,16,,,,
0.73524033,i16_24_1.bmp,24,16,,,,
0.546511911,i16_24_2.bmp,24,16,,,,
0.344041125,i16_24_3.bmp,24,16,,,,
0.229449201,i16_24_4.bmp,24,16,,,,
0.104984746,i16_24_5.bmp,24,16,,,,
0.810323486,I17_01_1.bmp,1,17,,,,
0.712593608,i17_01_2.bmp,1,17,,,,
0.689751817,i17_01_3.bmp,1,17,,,,
0.594130413,i17_01_4.bmp,1,17,,,,
0.52057339,i17_01_5.bmp,1,17,,,,
0.789971701,i17_02_1.bmp,2,17,,,,
0.825830086,i17_02_2.bmp,2,17,,,,
0.800729216,i17_02_3.bmp,2,17,,,,
0.721840769,i17_02_4.bmp,2,17,,,,
0.608840957,i17_02_5.bmp,2,17,,,,
0.678621374,i17_03_1.bmp,3,17,,,,
0.601485685,i17_03_2.bmp,3,17,,,,
0.513218118,i17_03_3.bmp,3,17,,,,
0.445731203,i17_03_4.bmp,3,17,,,,
0.380818919,i17_03_5.bmp,3,17,,,,
0.792729928,i17_04_1.bmp,4,17,,,,
0.822054915,i17_04_2.bmp,4,17,,,,
0.730207247,i17_04_3.bmp,4,17,,,,
0.716367345,i17_04_4.bmp,4,17,,,,
0.644650574,i17_04_5.bmp,4,17,,,,
0.800729216,i17_05_1.bmp,5,17,,,,
0.81507257,i17_05_2.bmp,5,17,,,,
0.716367345,i17_05_3.bmp,5,17,,,,
0.56470789,i17_05_4.bmp,5,17,,,,
0.444599512,i17_05_5.bmp,5,17,,,,
0.572933804,i17_06_1.bmp,6,17,,,,
0.60098797,i17_06_2.bmp,6,17,,,,
0.538963004,i17_06_3.bmp,6,17,,,,
0.474417911,i17_06_4.bmp,6,17,,,,
0.43966253,i17_06_5.bmp,6,17,,,,
0.785374656,i17_07_1.bmp,7,17,,,,
0.633326496,i17_07_2.bmp,7,17,,,,
0.52425246,i17_07_3.bmp,7,17,,,,
0.424951986,i17_07_4.bmp,7,17,,,,
0.320037522,i17_07_5.bmp,7,17,,,,
0.789052292,i17_08_1.bmp,8,17,,,,
0.714669092,i17_08_2.bmp,8,17,,,,
0.62143729,i17_08_3.bmp,8,17,,,,
0.498507574,i17_08_4.bmp,8,17,,,,
0.388357786,i17_08_5.bmp,8,17,,,,
0.829415924,i17_09_1.bmp,9,17,,,,
0.8409279,i17_09_2.bmp,9,17,,,,
0.685982383,i17_09_3.bmp,9,17,,,,
0.513218118,i17_09_4.bmp,9,17,,,,
0.317997897,i17_09_5.bmp,9,17,,,,
0.833185358,i17_10_1.bmp,10,17,,,,
0.81507257,i17_10_2.bmp,10,17,,,,
0.704463795,i17_10_3.bmp,10,17,,,,
0.456488718,i17_10_4.bmp,10,17,,,,
0.287954308,i17_10_5.bmp,10,17,,,,
0.763307405,I17_11_1.BMP,11,17,,,,
0.744919225,i17_11_2.bmp,11,17,,,,
0.516895754,i17_11_3.bmp,11,17,,,,
0.362429305,i17_11_4.bmp,11,17,,,,
0.11224822,i17_11_5.bmp,11,17,,,,
0.807900893,i17_12_1.bmp,12,17,,,,
0.814797178,i17_12_2.bmp,12,17,,,,
0.693429453,i17_12_3.bmp,12,17,,,,
0.528205489,i17_12_4.bmp,12,17,,,,
0.321973875,i17_12_5.bmp,12,17,,,,
0.703911576,I17_13_1.BMP,13,17,,,,
0.603508098,i17_13_2.bmp,13,17,,,,
0.433275434,i17_13_3.bmp,13,17,,,,
0.313055177,i17_13_4.bmp,13,17,,,,
0.304939708,i17_13_5.bmp,13,17,,,,
0.807900893,i17_14_1.bmp,14,17,,,,
0.796407564,i17_14_2.bmp,14,17,,,,
0.757888486,i17_14_3.bmp,14,17,,,,
0.590451342,i17_14_4.bmp,14,17,,,,
0.470832072,i17_14_5.bmp,14,17,,,,
0.474417911,i17_15_1.bmp,15,17,,,,
0.454374508,i17_15_2.bmp,15,17,,,,
0.432307258,i17_15_3.bmp,15,17,,,,
0.485175426,i17_15_4.bmp,15,17,,,,
0.538963004,i17_15_5.bmp,15,17,,,,
0.81507257,i17_16_1.bmp,16,17,,,,
0.829415924,i17_16_2.bmp,16,17,,,,
0.765437393,i17_16_3.bmp,16,17,,,,
0.705043267,i17_16_4.bmp,16,17,,,,
0.56470789,i17_16_5.bmp,16,17,,,,
0.764870831,i17_17_1.bmp,17,17,,,,
0.915476049,i17_17_2.bmp,17,17,,,,
0.608840957,i17_17_3.bmp,17,17,,,,
0.983606981,i17_17_4.bmp,17,17,,,,
0.448373248,i17_17_5.bmp,17,17,,,,
0.617851452,i17_18_1.bmp,18,17,,,,
0.549995912,i17_18_2.bmp,18,17,,,,
0.557352618,i17_18_3.bmp,18,17,,,,
0.513218118,i17_18_4.bmp,18,17,,,,
0.498507574,i17_18_5.bmp,18,17,,,,
0.786385862,i17_19_1.bmp,19,17,,,,
0.730207247,i17_19_2.bmp,19,17,,,,
0.649296387,i17_19_3.bmp,19,17,,,,
0.58309607,i17_19_4.bmp,19,17,,,,
0.527930096,i17_19_5.bmp,19,17,,,,
0.789971701,i17_20_1.bmp,20,17,,,,
0.746941638,i17_20_2.bmp,20,17,,,,
0.66352356,i17_20_3.bmp,20,17,,,,
0.591806789,i17_20_4.bmp,20,17,,,,
0.376145855,i17_20_5.bmp,20,17,,,,
0.7433558,i17_21_1.bmp,21,17,,,,
0.652974023,i17_21_2.bmp,21,17,,,,
0.574821389,i17_21_3.bmp,21,17,,,,
0.450696872,i17_21_4.bmp,21,17,,,,
0.327587864,i17_21_5.bmp,21,17,,,,
0.822244247,i17_22_1.bmp,22,17,,,,
0.770662677,i17_22_2.bmp,22,17,,,,
0.588033053,i17_22_3.bmp,22,17,,,,
0.48011796,i17_22_4.bmp,22,17,,,,
0.380818919,i17_22_5.bmp,22,17,,,,
0.811486732,i17_23_1.bmp,23,17,,,,
0.811486732,i17_23_2.bmp,23,17,,,,
0.619873865,i17_23_3.bmp,23,17,,,,
0.417596714,i17_23_4.bmp,23,17,,,,
0.241063015,i17_23_5.bmp,23,17,,,,
0.833001763,i17_24_1.bmp,24,17,,,,
0.757699154,i17_24_2.bmp,24,17,,,,
0.535187833,i17_24_3.bmp,24,17,,,,
0.255773559,i17_24_4.bmp,24,17,,,,
0.01429889,i17_24_5.bmp,24,17,,,,
0.781434536,I18_01_1.bmp,1,18,,,,
0.741868394,i18_01_2.bmp,1,18,,,,
0.660881514,i18_01_3.bmp,1,18,,,,
0.605431541,i18_01_4.bmp,1,18,,,,
0.538963004,i18_01_5.bmp,1,18,,,,
0.818833398,i18_02_1.bmp,2,18,,,,
0.808754323,i18_02_2.bmp,2,18,,,,
0.788264841,i18_02_3.bmp,2,18,,,,
0.629921384,i18_02_4.bmp,2,18,,,,
0.573946445,i18_02_5.bmp,2,18,,,,
0.678981392,i18_03_1.bmp,3,18,,,,
0.617851452,i18_03_2.bmp,3,18,,,,
0.50139776,i18_03_3.bmp,3,18,,,,
0.412605226,i18_03_4.bmp,3,18,,,,
0.330642998,i18_03_5.bmp,3,18,,,,
0.850930955,i18_04_1.bmp,4,18,,,,
0.808754323,i18_04_2.bmp,4,18,,,,
0.808338365,i18_04_3.bmp,4,18,,,,
0.727875018,i18_04_4.bmp,4,18,,,,
0.587939821,i18_04_5.bmp,4,18,,,,
0.860813526,i18_05_1.bmp,5,18,,,,
0.769856581,i18_05_2.bmp,5,18,,,,
0.706884953,i18_05_3.bmp,5,18,,,,
0.538963004,i18_05_4.bmp,5,18,,,,
0.413458656,i18_05_5.bmp,5,18,,,,
0.620925232,i18_06_1.bmp,6,18,,,,
0.560478035,i18_06_2.bmp,6,18,,,,
0.511641783,i18_06_3.bmp,6,18,,,,
0.50048122,i18_06_4.bmp,6,18,,,,
0.423516216,i18_06_5.bmp,6,18,,,,
0.764358773,i18_07_1.bmp,7,18,,,,
0.672151087,i18_07_2.bmp,7,18,,,,
0.569699378,i18_07_3.bmp,7,18,,,,
0.453585623,i18_07_4.bmp,7,18,,,,
0.395529463,i18_07_5.bmp,7,18,,,,
0.781434536,i18_08_1.bmp,8,18,,,,
0.633419728,i18_08_2.bmp,8,18,,,,
0.55945392,i18_08_3.bmp,8,18,,,,
0.402359769,i18_08_4.bmp,8,18,,,,
0.259092611,i18_08_5.bmp,8,18,,,,
0.82932843,i18_09_1.bmp,9,18,,,,
0.808754323,i18_09_2.bmp,9,18,,,,
0.576528249,i18_09_3.bmp,9,18,,,,
0.399027807,i18_09_4.bmp,9,18,,,,
0.210115794,i18_09_5.bmp,9,18,,,,
0.836325118,i18_10_1.bmp,10,18,,,,
0.794344989,i18_10_2.bmp,10,18,,,,
0.635780644,i18_10_3.bmp,10,18,,,,
0.467246234,i18_10_4.bmp,10,18,,,,
0.276584331,i18_10_5.bmp,10,18,,,,
0.797843333,I18_11_1.BMP,11,18,,,,
0.754113315,i18_11_2.bmp,11,18,,,,
0.612429664,i18_11_3.bmp,11,18,,,,
0.405774921,i18_11_4.bmp,11,18,,,,
0.108662382,i18_11_5.bmp,11,18,,,,
0.877055941,i18_12_1.bmp,12,18,,,,
0.734871706,i18_12_2.bmp,12,18,,,,
0.762859893,i18_12_3.bmp,12,18,,,,
0.671639029,i18_12_4.bmp,12,18,,,,
0.346552647,i18_12_5.bmp,12,18,,,,
0.559953069,I18_13_1.BMP,13,18,,,,
0.590188859,i18_13_2.bmp,13,18,,,,
0.521887241,i18_13_3.bmp,13,18,,,,
0.381536087,i18_13_4.bmp,13,18,,,,
0.31856446,i18_13_5.bmp,13,18,,,,
0.675399857,i18_14_1.bmp,14,18,,,,
0.825830086,i18_14_2.bmp,14,18,,,,
0.566949757,i18_14_3.bmp,14,18,,,,
0.562869072,i18_14_4.bmp,14,18,,,,
0.44450628,i18_14_5.bmp,14,18,,,,
0.42701456,i18_15_1.bmp,15,18,,,,
0.44450628,i18_15_2.bmp,15,18,,,,
0.424216172,i18_15_3.bmp,15,18,,,,
0.470832072,i18_15_4.bmp,15,18,,,,
0.532132699,i18_15_5.bmp,15,18,,,,
0.885301935,i18_16_1.bmp,16,18,,,,
0.818999781,i18_16_2.bmp,16,18,,,,
0.781434536,i18_16_3.bmp,16,18,,,,
0.682396545,i18_16_4.bmp,16,18,,,,
0.575740798,i18_16_5.bmp,16,18,,,,
0.815584628,i18_17_1.bmp,17,18,,,,
0.839823462,i18_17_2.bmp,17,18,,,,
0.598434853,i18_17_3.bmp,17,18,,,,
0.812169475,i18_17_4.bmp,17,18,,,,
0.465496345,i18_17_5.bmp,17,18,,,,
0.685894889,i18_18_1.bmp,18,18,,,,
0.653709837,i18_18_2.bmp,18,18,,,,
0.590188859,i18_18_3.bmp,18,18,,,,
0.549208462,i18_18_4.bmp,18,18,,,,
0.552623615,i18_18_5.bmp,18,18,,,,
0.702887461,i18_19_1.bmp,19,18,,,,
0.692642003,i18_19_2.bmp,19,18,,,,
0.592750582,i18_19_3.bmp,19,18,,,,
0.51797294,i18_19_4.bmp,19,18,,,,
0.496982875,i18_19_5.bmp,19,18,,,,
0.849736154,i18_20_1.bmp,20,18,,,,
0.764358773,i18_20_2.bmp,20,18,,,,
0.734871706,i18_20_3.bmp,20,18,,,,
0.591438165,i18_20_4.bmp,20,18,,,,
0.442145364,i18_20_5.bmp,20,18,,,,
0.757528468,i18_21_1.bmp,21,18,,,,
0.731373362,i18_21_2.bmp,21,18,,,,
0.610679775,i18_21_3.bmp,21,18,,,,
0.433094708,i18_21_4.bmp,21,18,,,,
0.297574395,i18_21_5.bmp,21,18,,,,
0.784849689,i18_22_1.bmp,22,18,,,,
0.597019164,i18_22_2.bmp,22,18,,,,
0.493484531,i18_22_3.bmp,22,18,,,,
0.388699158,i18_22_4.bmp,22,18,,,,
0.299906625,i18_22_5.bmp,22,18,,,,
0.870225635,i18_23_1.bmp,23,18,,,,
0.853151307,i18_23_2.bmp,23,18,,,,
0.836587601,i18_23_3.bmp,23,18,,,,
0.815584628,i18_23_4.bmp,23,18,,,,
0.538963004,i18_23_5.bmp,23,18,,,,
0.81183671,i18_24_1.bmp,24,18,,,,
0.767773926,i18_24_2.bmp,24,18,,,,
0.622924696,i18_24_3.bmp,24,18,,,,
0.42701456,i18_24_4.bmp,24,18,,,,
0.112077534,i18_24_5.bmp,24,18,,,,
0.787064303,I19_01_1.bmp,1,19,,,,
0.697903145,i19_01_2.bmp,1,19,,,,
0.625777589,i19_01_3.bmp,1,19,,,,
0.558346613,i19_01_4.bmp,1,19,,,,
0.476938038,i19_01_5.bmp,1,19,,,,
0.837459677,i19_02_1.bmp,2,19,,,,
0.775434711,i19_02_2.bmp,2,19,,,,
0.765437393,i19_02_3.bmp,2,19,,,,
0.682396545,i19_02_4.bmp,2,19,,,,
0.606695191,i19_02_5.bmp,2,19,,,,
0.634585843,i19_03_1.bmp,3,19,,,,
0.546715587,i19_03_2.bmp,3,19,,,,
0.486119219,i19_03_3.bmp,3,19,,,,
0.395529463,i19_03_4.bmp,3,19,,,,
0.327587864,i19_03_5.bmp,3,19,,,,
0.810732271,i19_04_1.bmp,4,19,,,,
0.818077503,i19_04_2.bmp,4,19,,,,
0.810732271,i19_04_3.bmp,4,19,,,,
0.717285319,i19_04_4.bmp,4,19,,,,
0.608741987,i19_04_5.bmp,4,19,,,,
0.822054915,i19_05_1.bmp,5,19,,,,
0.754113315,i19_05_2.bmp,5,19,,,,
0.693720623,i19_05_3.bmp,5,19,,,,
0.538963004,i19_05_4.bmp,5,19,,,,
0.421951356,i19_05_5.bmp,5,19,,,,
0.644650574,i19_06_1.bmp,6,19,,,,
0.63200117,i19_06_2.bmp,6,19,,,,
0.520090019,i19_06_3.bmp,6,19,,,,
0.476938038,i19_06_4.bmp,6,19,,,,
0.422665655,i19_06_5.bmp,6,19,,,,
0.736668928,i19_07_1.bmp,7,19,,,,
0.635878179,i19_07_2.bmp,7,19,,,,
0.523026103,i19_07_3.bmp,7,19,,,,
0.423418681,i19_07_4.bmp,7,19,,,,
0.338910508,i19_07_5.bmp,7,19,,,,
0.73279192,i19_08_1.bmp,8,19,,,,
0.639753753,i19_08_2.bmp,8,19,,,,
0.504992204,i19_08_3.bmp,8,19,,,,
0.380022863,i19_08_4.bmp,8,19,,,,
0.290861706,i19_08_5.bmp,8,19,,,,
0.837459677,i19_09_1.bmp,9,19,,,,
0.810732271,i19_09_2.bmp,9,19,,,,
0.66352356,i19_09_3.bmp,9,19,,,,
0.434295246,i19_09_4.bmp,9,19,,,,
0.232712314,i19_09_5.bmp,9,19,,,,
0.788084115,i19_10_1.bmp,10,19,,,,
0.750128732,i19_10_2.bmp,10,19,,,,
0.66247506,i19_10_3.bmp,10,19,,,,
0.395529463,i19_10_4.bmp,10,19,,,,
0.203025874,i19_10_5.bmp,10,19,,,,
0.757888486,I19_11_1.BMP,11,19,,,,
0.678621374,i19_11_2.bmp,11,19,,,,
0.614454945,i19_11_3.bmp,11,19,,,,
0.387776881,i19_11_4.bmp,11,19,,,,
0.142633182,i19_11_5.bmp,11,19,,,,
0.844703071,i19_12_1.bmp,12,19,,,,
0.767680694,i19_12_2.bmp,12,19,,,,
0.708818438,i19_12_3.bmp,12,19,,,,
0.694026136,i19_12_4.bmp,12,19,,,,
0.614664358,i19_12_5.bmp,12,19,,,,
0.635878179,I19_13_1.BMP,13,19,,,,
0.546511911,i19_13_2.bmp,13,19,,,,
0.484690621,i19_13_3.bmp,13,19,,,,
0.406853541,i19_13_4.bmp,13,19,,,,
0.244547015,i19_13_5.bmp,13,19,,,,
0.770050216,i19_14_1.bmp,14,19,,,,
0.829605257,i19_14_2.bmp,14,19,,,,
0.74829852,i19_14_3.bmp,14,19,,,,
0.671072467,i19_14_4.bmp,14,19,,,,
0.48856763,i19_14_5.bmp,14,19,,,,
0.379592563,i19_15_1.bmp,15,19,,,,
0.435372432,i19_15_2.bmp,15,19,,,,
0.469184021,i19_15_3.bmp,15,19,,,,
0.493668126,i19_15_4.bmp,15,19,,,,
0.47306103,i19_15_5.bmp,15,19,,,,
